id,timestamp,runtime(ms),A-X00-Y00,A-X01-Y00,A-X02-Y00,A-X03-Y00,A-X04-Y00,A-X05-Y00,A-X06-Y00,A-X07-Y00,A-X08-Y00,A-X09-Y00,A-X10-Y00,A-X11-Y00,A-X00-Y01,A-X01-Y01,A-X02-Y01,A-X03-Y01,A-X04-Y01,A-X05-Y01,A-X06-Y01,A-X07-Y01,A-X08-Y01,A-X09-Y01,A-X10-Y01,A-X11-Y01,A-X00-Y02,A-X01-Y02,A-X02-Y02,A-X03-Y02,A-X04-Y02,A-X05-Y02,A-X06-Y02,A-X07-Y02,A-X08-Y02,A-X09-Y02,A-X10-Y02,A-X11-Y02,A-X00-Y03,A-X01-Y03,A-X02-Y03,A-X03-Y03,A-X04-Y03,A-X05-Y03,A-X06-Y03,A-X07-Y03,A-X08-Y03,A-X09-Y03,A-X10-Y03,A-X11-Y03,A-X00-Y04,A-X01-Y04,A-X02-Y04,A-X03-Y04,A-X04-Y04,A-X05-Y04,A-X06-Y04,A-X07-Y04,A-X08-Y04,A-X09-Y04,A-X10-Y04,A-X11-Y04,A-X00-Y05,A-X01-Y05,A-X02-Y05,A-X03-Y05,A-X04-Y05,A-X05-Y05,A-X06-Y05,A-X07-Y05,A-X08-Y05,A-X09-Y05,A-X10-Y05,A-X11-Y05,A-X00-Y06,A-X01-Y06,A-X02-Y06,A-X03-Y06,A-X04-Y06,A-X05-Y06,A-X06-Y06,A-X07-Y06,A-X08-Y06,A-X09-Y06,A-X10-Y06,A-X11-Y06,A-X00-Y07,A-X01-Y07,A-X02-Y07,A-X03-Y07,A-X04-Y07,A-X05-Y07,A-X06-Y07,A-X07-Y07,A-X08-Y07,A-X09-Y07,A-X10-Y07,A-X11-Y07,A-X00-Y08,A-X01-Y08,A-X02-Y08,A-X03-Y08,A-X04-Y08,A-X05-Y08,A-X06-Y08,A-X07-Y08,A-X08-Y08,A-X09-Y08,A-X10-Y08,A-X11-Y08,A-X00-Y09,A-X01-Y09,A-X02-Y09,A-X03-Y09,A-X04-Y09,A-X05-Y09,A-X06-Y09,A-X07-Y09,A-X08-Y09,A-X09-Y09,A-X10-Y09,A-X11-Y09
30,20240926-130015,1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1540,0,0,0,0,0,0,0,0,0,0,1543,279,409,473,123,1375,0,0,0,0,0,115,1096,773,45,2509,563,791,120,0,0,0,0,0,575,0,0,604,1036,2149,1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,20240926-130015,1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1499,0,0,0,0,0,0,0,0,0,0,1505,281,407,392,101,1372,0,0,0,0,0,99,1078,775,73,2489,555,747,132,0,0,0,0,0,581,0,0,613,979,2123,1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,20240926-130015,1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1452,0,0,0,0,0,0,0,0,0,0,1439,255,355,360,127,1338,0,0,0,0,0,61,1067,665,92,2461,613,710,132,0,0,0,0,0,567,0,0,629,947,2104,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,20240926-130015,1339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1355,0,0,0,0,0,0,0,0,0,0,1305,213,307,365,185,1351,37,0,0,0,0,8,1087,558,67,2409,696,654,135,0,0,0,0,0,473,0,0,539,917,2087,1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,20240926-130015,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175,81,0,0,0,0,0,0,0,0,0,1225,223,319,367,331,1432,135,0,0,0,0,0,1058,431,87,2364,877,659,165,0,0,0,0,0,412,0,0,539,916,2075,1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,20240926-130015,1443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,167,0,0,0,0,0,0,0,0,0,1137,119,373,296,443,1489,231,0,0,0,0,0,1111,309,154,2303,1059,651,175,0,0,0,0,0,300,0,0,529,861,2063,1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,20240926-130015,1468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,248,0,0,0,0,0,0,0,0,0,1100,61,346,134,446,1401,267,0,0,0,0,0,1111,319,248,2215,1125,465,72,0,0,0,0,0,280,0,0,507,757,2019,1395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,20240926-130015,1502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,712,277,0,0,0,0,0,0,0,0,0,1125,48,405,39,421,1307,231,0,0,0,0,0,1193,307,329,2136,1135,343,25,0,0,0,0,0,217,0,0,467,723,1993,1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,20240926-130015,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,559,350,0,0,0,0,0,0,0,0,0,1117,70,393,0,398,1165,245,0,0,0,0,0,1253,243,435,2043,1197,275,29,0,0,0,0,0,175,11,0,457,781,1973,1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,20240926-130015,1590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,445,0,0,0,0,0,0,0,0,0,1065,79,390,0,407,984,261,0,0,0,0,0,1239,148,495,1909,1245,213,22,0,0,0,0,0,89,82,0,427,774,1943,1455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,20240926-130015,1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,583,0,0,0,0,0,0,0,0,0,1005,92,309,0,377,803,280,0,0,0,0,0,1273,171,676,1745,1372,127,5,0,0,0,0,0,22,135,0,399,739,1867,1485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,20240926-130015,1652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,689,0,0,0,0,0,0,0,0,0,888,79,287,0,370,681,373,0,0,0,0,0,1257,115,723,1607,1508,94,19,0,0,0,0,0,0,155,0,363,685,1807,1526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,20240926-130015,1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,814,0,0,0,0,0,0,0,0,0,799,87,271,0,375,605,419,0,0,0,0,0,1225,105,716,1491,1628,85,28,0,0,0,0,0,0,237,0,235,669,1725,1575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,20240926-130015,1735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,0,0,0,0,0,0,0,0,0,699,159,247,0,422,455,605,0,0,0,0,0,1131,83,745,1357,1747,83,37,0,0,0,0,0,0,300,0,179,602,1656,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,20240926-130015,1786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985,0,0,0,0,0,0,0,0,0,623,181,311,0,413,427,738,0,0,0,0,0,1097,183,685,1242,1865,115,37,0,0,0,0,0,0,403,0,159,565,1587,1661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,20240926-130015,1818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,0,0,0,0,0,0,0,0,0,483,341,413,0,426,356,791,0,0,0,0,0,1083,205,688,1071,1915,199,69,0,0,0,0,0,0,453,0,141,532,1443,1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,20240926-130015,1867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1075,0,0,0,0,0,0,0,0,0,415,367,328,0,309,307,773,0,0,0,0,0,969,247,700,932,1930,173,100,0,0,0,0,0,0,498,0,141,501,1325,1695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,20240926-130015,1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1097,0,0,0,0,0,0,0,0,0,291,487,285,0,358,343,821,0,0,0,0,0,953,309,745,695,1977,189,141,0,0,0,0,0,0,487,0,119,469,1235,1687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,20240926-130015,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131,0,0,0,0,0,0,0,0,0,179,607,251,0,403,344,917,0,0,0,0,0,812,356,638,531,2026,250,203,0,0,0,0,0,0,521,0,51,429,1159,1677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,20240926-130015,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,0,0,0,0,0,0,0,0,0,105,693,118,0,476,326,1017,0,0,0,0,0,669,391,530,383,2075,283,421,0,0,0,0,0,0,465,0,0,333,1079,1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,20240926-130016,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202,0,0,0,0,0,0,0,0,0,30,745,111,0,459,283,1032,0,0,0,0,0,539,393,530,237,2139,319,507,0,0,0,0,0,0,405,0,0,309,975,1607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,20240926-130016,2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1140,0,0,0,0,0,0,0,0,0,11,775,91,0,461,243,1021,0,0,0,0,0,467,311,503,158,2167,355,635,0,0,0,0,0,0,372,0,0,215,893,1575,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,20240926-130016,2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1083,0,0,0,0,0,0,0,0,0,0,827,89,0,437,204,983,0,0,0,0,0,375,327,419,56,2201,409,755,0,0,0,0,0,0,366,0,0,88,866,1553,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,20240926-130016,2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1079,0,0,0,0,0,0,0,0,0,0,844,40,0,440,212,906,0,0,0,0,0,265,312,389,0,2184,478,885,0,0,0,0,0,0,223,0,0,0,829,1485,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,20240926-130016,2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021,0,0,0,0,0,0,0,0,0,0,862,58,0,486,167,862,0,0,0,0,0,205,373,407,0,2159,601,1021,54,0,0,0,0,0,0,0,0,0,703,1420,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,20240926-130016,2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,0,215,757,51,0,875,127,717,0,0,0,0,0,0,492,151,0,2095,762,1237,61,0,0,0,0,0,0,0,0,0,539,1256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,20240926-130016,2269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,0,0,0,62,0,0,0,0,0,351,619,245,0,1199,57,616,0,0,0,0,0,0,696,8,0,2032,887,1368,99,0,0,0,0,0,0,0,0,0,425,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,20240926-130016,2304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,102,493,0,0,99,172,0,0,0,0,0,383,363,363,0,1341,0,523,0,0,0,0,0,0,735,0,0,1951,937,1507,99,0,0,0,0,0,0,0,0,0,328,1019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,20240926-130016,2337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,303,105,0,0,113,283,0,0,0,0,0,432,221,405,0,1419,0,420,0,0,0,0,0,0,780,0,71,1893,1045,1647,197,0,0,0,0,0,0,0,0,0,267,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,20240926-130016,2386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0,0,0,0,0,0,0,0,0,0,523,0,0,0,118,347,0,0,0,0,0,482,276,441,0,1511,0,277,0,0,0,0,0,0,761,0,31,1775,1165,1779,207,0,0,0,0,0,0,0,0,0,223,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,20240926-130016,2419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,0,0,0,0,0,0,0,0,0,0,651,0,0,0,22,427,0,0,0,0,0,477,381,551,0,1557,0,95,0,0,0,0,0,0,613,0,59,1623,1278,1891,170,0,0,0,0,0,0,0,0,0,139,581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,20240926-130016,2457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,0,0,0,0,0,0,0,0,659,23,0,0,53,591,0,0,0,0,0,543,333,531,0,1609,0,34,0,0,0,0,0,0,603,0,205,1453,1391,1991,0,0,0,0,0,0,0,0,0,0,18,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,20240926-130016,2486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,0,0,0,0,0,0,0,0,0,28,589,23,0,0,135,699,0,0,0,0,0,568,150,539,0,1645,0,0,0,0,0,0,0,0,671,0,171,1164,1433,2037,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,20240926-130016,2555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,632,0,0,0,0,0,0,0,0,0,0,437,43,0,71,120,797,0,0,0,0,0,549,123,461,43,1724,85,61,0,0,0,0,0,0,483,0,91,755,1482,2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,20240926-130016,2585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,0,0,0,0,439,350,45,0,75,0,819,0,0,0,0,0,251,492,431,249,1816,519,459,0,0,0,0,0,0,39,0,31,202,1457,2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,20240926-130016,2619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,0,0,0,0,0,0,0,688,273,0,0,157,39,811,0,0,0,0,0,0,473,311,473,1831,765,655,0,0,0,0,0,0,39,0,26,199,1397,2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,20240926-130016,2672,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,51,71,419,0,0,0,0,0,0,0,0,0,811,132,103,71,309,41,719,0,0,0,0,0,0,537,76,619,1773,937,951,0,0,0,0,0,0,26,0,23,117,1380,1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,20240926-130016,2703,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,99,239,77,0,0,0,0,0,0,0,0,0,701,78,263,227,457,51,627,0,0,0,0,0,0,499,0,666,1704,1035,1140,0,0,0,0,0,0,27,0,5,87,1277,1828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,20240926-130016,2738,0,0,0,0,0,0,591,0,0,0,0,0,0,0,0,0,123,468,23,0,0,0,0,0,0,0,0,0,665,147,331,303,536,61,543,0,0,0,0,0,0,570,0,624,1555,1180,1295,0,0,0,0,0,0,26,0,0,67,1209,1709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,20240926-130016,2773,0,0,0,0,0,0,671,0,0,0,0,0,0,0,0,0,92,443,0,0,0,0,0,0,0,0,0,0,664,160,408,409,634,0,459,0,0,0,0,0,0,571,0,651,1459,1301,1390,0,0,0,0,0,0,25,0,0,105,1181,1547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,20240926-130016,2818,0,0,0,0,0,0,767,0,0,0,0,0,0,0,0,0,125,411,0,0,0,0,0,0,0,0,0,0,599,105,436,503,620,0,397,0,0,0,0,0,0,537,0,647,1319,1387,1465,0,0,0,0,0,0,25,0,0,52,1144,1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,20240926-130016,2851,0,0,0,0,0,0,731,0,0,0,0,0,0,0,0,0,148,313,26,0,0,30,26,0,0,0,0,0,607,41,473,567,795,0,359,0,0,0,0,0,57,482,0,698,1211,1465,1529,0,0,0,0,0,0,26,0,0,22,1049,1311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,20240926-130016,2883,0,0,0,0,0,0,694,0,0,0,0,0,0,0,0,0,220,229,45,0,0,54,60,0,0,0,0,0,633,41,452,637,932,0,328,0,0,0,0,0,57,471,0,699,1196,1547,1579,0,0,0,0,0,0,22,0,0,28,941,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,20240926-130016,2952,0,0,0,0,0,0,665,0,0,0,0,0,0,0,0,0,279,262,55,0,0,55,78,0,0,0,0,0,695,60,495,724,1012,0,221,0,0,0,0,0,90,427,0,629,1181,1620,1619,0,0,0,0,0,0,21,0,0,8,885,975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,20240926-130016,2987,0,0,0,0,0,0,741,0,0,0,0,0,0,0,0,0,361,291,61,0,0,106,211,0,0,0,0,0,821,0,443,853,1093,0,109,0,0,0,0,0,95,351,0,615,1069,1691,1673,0,0,0,0,0,0,20,0,0,0,831,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,20240926-130017,3018,0,0,0,0,0,0,773,0,0,0,0,0,0,0,0,0,469,295,0,0,0,109,214,0,0,0,0,0,853,0,470,893,1109,0,23,0,0,0,0,0,86,355,0,692,1067,1727,1693,0,0,0,0,0,0,21,0,0,0,777,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,20240926-130017,3053,0,0,0,0,0,0,751,0,0,0,0,0,0,0,0,0,542,311,0,0,0,121,211,0,0,0,0,0,825,19,501,973,1100,0,7,0,0,0,0,0,93,315,0,725,927,1765,1703,0,0,0,0,0,0,18,0,0,0,719,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,20240926-130017,3104,0,0,0,0,0,0,661,0,0,0,0,0,0,0,0,0,585,317,26,0,0,87,205,0,0,0,0,0,795,47,457,985,1074,0,0,0,0,0,0,0,73,271,0,715,885,1831,1690,0,0,0,0,0,0,20,0,0,0,680,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,20240926-130017,3135,0,0,0,0,0,0,629,0,0,0,0,0,0,0,0,0,699,293,26,0,0,89,227,0,0,0,0,0,782,36,419,999,1051,0,0,0,0,0,0,0,47,201,0,711,786,1867,1695,0,0,0,0,0,0,19,0,0,0,589,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,20240926-130017,3168,0,0,0,0,0,0,537,0,0,0,0,0,0,0,0,0,723,242,0,0,0,83,229,0,0,0,0,0,607,26,383,1055,999,0,0,0,0,0,0,0,0,101,0,671,735,1898,1701,0,0,0,0,0,0,19,0,0,0,397,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
